"","data","Freq"
"55415","well-stocked_jj",3
"55416","well-turned_jj",3
"55417","weller_nn",3
"55418","welps_nnp",3
"55419","welsh_jj",3
"55420","wen_nnp",3
"55421","wenches_vbz",3
"55422","wer_vbp",3
"55423","wery_vb",3
"55424","wesleyan_nnp",3
"55425","wesleyans_nnps",3
"55426","wessel_nn",3
"55427","west-end_jj",3
"55428","west-end_nnp",3
"55429","westminster-hall_nn",3
"55430","westwards_nns",3
"55431","wet_nnp",3
"55432","wets_vbz",3
"55433","wettest_jjs",3
"55434","wetting_nn",3
"55435","whacked_vbd",3
"55436","whae_nn",3
"55437","whale-hole_jj",3
"55438","whalers_nns",3
"55439","whales_nns",3
"55440","wharf_nnp",3
"55441","whate'er_jjr",3
"55442","whate'er_nnp",3
"55443","whativer_nn",3
"55444","whatt_nn",3
"55445","wheat-in-the-ear_jj",3
"55446","wheedled_vbn",3
"55447","wheel_vb",3
"55448","wheelbarrow_nn",3
"55449","wheer_vb",3
"55450","whensoever_nn",3
"55451","where_nnp",3
"55452","whereabouts_nns",3
"55453","whereby_nnp",3
"55454","whereupon_jj",3
"55455","whetted_vbn",3
"55456","whew_nnp",3
"55457","whey-faced_jj",3
"55458","whiggery_nnp",3
"55459","whimsies_nns",3
"55460","whip-handle_nn",3
"55461","whipping-post_jj",3
"55462","whipster_nn",3
"55463","whisht_nn",3
"55464","whisht_nnp",3
"55465","whisking_nn",3
"55466","whisky-bottle_jj",3
"55467","whisky_jj",3
"55468","whisper_jj",3
"55469","whisper_jjr",3
"55470","whisperer_nn",3
"55471","whist-player_nn",3
"55472","whist-players_nns",3
"55473","whist_jj",3
"55474","white-capped_jj",3
"55475","white-face_nn",3
"55476","white-frocked_jj",3
"55477","white-livered_jj",3
"55478","whitebait_nn",3
"55479","whitely_rb",3
"55480","whitening_nn",3
"55481","whithersoever_vb",3
"55482","whittle_vb",3
"55483","whizz_nn",3
"55484","whizzing_nn",3
"55485","wholesomely_rb",3
"55486","whop_vb",3
"55487","whoring_nn",3
"55488","whosoever_nnp",3
"55489","wi'en_vbn",3
"55490","wi'out_vbd",3
"55491","wi_vbd",3
"55492","wicked_nnp",3
"55493","wicklow_nnp",3
"55494","wid_nn",3
"55495","wid_nnp",3
"55496","wide-skirted_jj",3
"55497","widen_vbp",3
"55498","widens_vbz",3
"55499","widgeon_nn",3
"55500","widowed_vbd",3
"55501","wifehood_nn",3
"55502","wightman_nnp",3
"55503","wigmore_nnp",3
"55504","wild-fire_nn",3
"55505","wildenheim_nnp",3
"55506","wilder_jjr",3
"55507","wilibert_nnp",3
"55508","will-power_nn",3
"55509","willinger_nn",3
"55510","wilton_nnp",3
"55511","winchesters_nns",3
"55512","wincing_nn",3
"55513","wind-instruments_nns",3
"55514","winding-up_nn",3
"55515","windmills_nns",3
"55516","window-sash_nn",3
"55517","window-shutter_nn",3
"55518","window_nnp",3
"55519","wine-cellar_nn",3
"55520","wine-cooler_nn",3
"55521","wine-merchants_nns",3
"55522","wine-parties_nns",3
"55523","wink_vbp",3
"55524","winterfield_nnp",3
"55525","wintoncester_nnp",3
"55526","wisest_vb",3
"55527","wisit_vb",3
"55528","wisp_nnp",3
"55529","witcheries_nns",3
"55530","with-held_jj",3
"55531","withering_jj",3
"55532","wittingly_rb",3
"55533","wizards_nns",3
"55534","wizened_jj",3
"55535","wo_vbd",3
"55536","wolf-pack_nnp",3
"55537","woman-like_jj",3
"55538","woman-servant_jj",3
"55539","womanlike_jj",3
"55540","women-folk_jj",3
"55541","women-folk_nn",3
"55542","wonderfulness_nn",3
"55543","wonderings_nns",3
"55544","woo_vbp",3
"55545","wooburn_nnp",3
"55546","wood-cutters_nns",3
"55547","woodcot_nnp",3
"55548","woodcutter_nn",3
"55549","wooden-faced_jj",3
"55550","woodhouses_nnps",3
"55551","woodman_nnp",3
"55552","woof_nn",3
"55553","wool-gathering_jj",3
"55554","wooll_nnp",3
"55555","woollett_jj",3
"55556","woos_vbz",3
"55557","wordless_jj",3
"55558","words_nnp",3
"55559","wore_vbn",3
"55560","work-boxes_nns",3
"55561","work-people_nn",3
"55562","workable_jj",3
"55563","workin_vbg",3
"55564","working-day_nn",3
"55565","workroom_nn",3
"55566","wormed_vbd",3
"55567","wormwood_vbn",3
"55568","worreted_vbn",3
"55569","worser_jjr",3
"55570","worsted-work_nn",3
"55571","worthwhile_jj",3
"55572","wos_fw",3
"55573","woters_nns",3
"55574","wotes_vbz",3
"55575","wouldna_nn",3
"55576","wouldstna_nn",3
"55577","woundily_rb",3
"55578","wounding_nn",3
"55579","wove_vb",3
"55580","wrangle_vb",3
"55581","wrap_nn",3
"55582","wrapping-gown_jj",3
"55583","wreaked_vbd",3
"55584","wreaking_vbg",3
"55585","wren_nnp",3
"55586","wrens_nns",3
"55587","wrestled_vbn",3
"55588","wrestles_vbz",3
"55589","wretches_vbz",3
"55590","writhes_vbz",3
"55591","writing-paper_nn",3
"55592","written_nnp",3
"55593","wrong-doing_jj",3
"55594","wrong-headedness_nn",3
"55595","wrongdoing_nn",3
"55596","wrongous_jj",3
"55597","wrotest_nn",3
"55598","wroth_nn",3
"55599","wt_nn",3
"55600","wt_vbd",3
"55601","wulgar_nn",3
"55602","wunna_nn",3
"55603","wur_vbd",3
"55604","wurld_nn",3
"55605","wurmt_nnp",3
"55606","wurtht_nn",3
"55607","wut_nn",3
"55608","wylde_nnp",3
"55609","xantippe_nnp",3
"55610","xc_nnp",3
"55611","xci_nnp",3
"55612","xcii_nnp",3
"55613","yai_fw",3
"55614","yapped_vbd",3
"55615","yard-gates_nns",3
"55616","yaw_nn",3
"55617","yawns_vbz",3
"55618","yearlings_nns",3
"55619","yearn_vbp",3
"55620","yell_vb",3
"55621","yellow-haired_jj",3
"55622","yelp_nn",3
"55623","yeomanly_rb",3
"55624","yep_nnp",3
"55625","yer_jj",3
"55626","yess_nnp",3
"55627","yesternight_nn",3
"55628","yeth_nn",3
"55629","yeux_fw",3
"55630","yeux_nn",3
"55631","yew-hedge_jj",3
"55632","yew-hedge_nn",3
"55633","yo-yo-yo-yoe_nn",3
"55634","yoddrell_nnp",3
"55635","yogi_nn",3
"55636","yogi_nns",3
"55637","yokels_nns",3
"55638","yorkers_nnps",3
"55639","you-i_jj",3
"55640","young-lady_jj",3
"55641","young-looking_jj",3
"55642","younger_nnp",3
"55643","yourn_vb",3
"55644","yourselves_vbz",3
"55645","youthfully_rb",3
"55646","yowre_nn",3
"55647","yporcrits_nns",3
"55648","yquem_nnp",3
"55649","zaharrof_nnp",3
"55650","zeal_jj",3
"55651","zeal_nnp",3
"55652","zee_vbp",3
"55653","zent_nn",3
"55654","ziegler_nnp",3
"55655","zigzagged_vbd",3
"55656","zinc_nn",3
"55657","zone_nnp",3
"55658","zounds_vbz",3
"55659","!!!_cd",2
"55660","!!!_nn",2
"55661","'d_vbn",2
"55662","'twas_nnp",2
"55663","------------_jj",2
"55664","--------_nn",2
"55665","-------_nn",2
"55666","-----_nnp",2
"55667",".3_cd",2
"55668","1000l_nnp",2
"55669","100l_jj",2
"55670","10s_cd",2
"55671","110s_nns",2
"55672","116_cd",2
"55673","119th_jj",2
"55674","125_cd",2
"55675","129_cd",2
"55676","13th_nnp",2
"55677","140_cd",2
"55678","1483_cd",2
"55679","150l_nnp",2
"55680","153_cd",2
"55681","155_cd",2
"55682","1563_cd",2
"55683","1642_cd",2
"55684","1703_cd",2
"55685","1706_cd",2
"55686","1707_cd",2
"55687","1710_cd",2
"55688","1718_cd",2
"55689","1720_cd",2
"55690","1727_cd",2
"55691","1734_cd",2
"55692","1736_cd",2
"55693","1741_cd",2
"55694","1742_cd",2
"55695","1745-46_cd",2
"55696","1747_cd",2
"55697","1759_cd",2
"55698","1765_cd",2
"55699","1767_cd",2
"55700","1778_cd",2
"55701","1790_cd",2
"55702","1801_cd",2
"55703","1806_cd",2
"55704","1810_cd",2
"55705","1812_cd",2
"55706","1819_cd",2
"55707","1820_cd",2
"55708","1825_cd",2
"55709","1826_cd",2
"55710","1832_cd",2
"55711","183_cd",2
"55712","1847_cd",2
"55713","1853_cd",2
"55714","1856_cd",2
"55715","1869_cd",2
"55716","1873_cd",2
"55717","1875_cd",2
"55718","1879_cd",2
"55719","1880_cd",2
"55720","1890_cd",2
"55721","1917_cd",2
"55722","1920_cd",2
"55723","1921_cd",2
"55724","1s_nns",2
"55725","2,000_cd",2
"55726","20,000_cd",2
"55727","201_cd",2
"55728","202_cd",2
"55729","22d_jj",2
"55730","230_cd",2
"55731","23rd_cd",2
"55732","2ndly_rb",2
"55733","309d_nnp",2
"55734","39th_jj",2
"55735","3d_nn",2
"55736","3rdly_rb",2
"55737","4000_cd",2
"55738","42d_jj",2
"55739","470_cd",2
"55740","4thly_rb",2
"55741","50th_jj",2
"55742","5s_nns",2
"55743","6.40_cd",2
"55744","60l_nn",2
"55745","6d_rb",2
"55746","70_cd",2
"55747","71_cd",2
"55748","756_cd",2
"55749","8000l_nnp",2
"55750","84_cd",2
"55751","88_cd",2
"55752","96_cd",2
"55753","9d_cd",2
"55754","9th_nn",2
"55755",">>_vbd",2
"55756","\*\*\*\*\*\*_nnp",2
"55757","\*\*\*_vb",2
"55758","\*\*\*_vbp",2
"55759","\/_nn",2
"55760","\_nn",2
"55761","_fw",2
"55762","_vb",2
"55763","_vbz",2
"55764","a'most_in",2
"55765","a-be_jj",2
"55766","a-be_nn",2
"55767","a-being_jj",2
"55768","a-bilin_nn",2
"55769","a-callin_vbg",2
"55770","a-carrying_jj",2
"55771","a-chasing_vbg",2
"55772","a-chivied_jj",2
"55773","a-courtin_nn",2
"55774","a-creeping_vbg",2
"55775","a-do_nn",2
"55776","a-doin_vb",2
"55777","a-dreaming_jj",2
"55778","a-drinking_jj",2
"55779","a-eating_vbg",2
"55780","a-field_jj",2
"55781","a-field_nn",2
"55782","a-fire_nn",2
"55783","a-foot_nn",2
"55784","a-getting_vbg",2
"55785","a-going_nn",2
"55786","a-gropin_jj",2
"55787","a-head_jj",2
"55788","a-head_nn",2
"55789","a-holt_nn",2
"55790","a-hunting_nn",2
"55791","a-kissin_nn",2
"55792","a-kissing_vbg",2
"55793","a-lookin_jj",2
"55794","a-lookin_nn",2
"55795","a-moving_jj",2
"55796","a-polkin_jj",2
"55797","a-preachin_jj",2
"55798","a-prophecyin_vbg",2
"55799","a-rearing_jj",2
"55800","a-ringing_jj",2
"55801","a-rolling_jj",2
"55802","a-saying_jj",2
"55803","a-setting_vbg",2
"55804","a-shining_jj",2
"55805","a-shooting_jj",2
"55806","a-singin_nn",2
"55807","a-singin_vbg",2
"55808","a-singing_jj",2
"55809","a-sitting_vbg",2
"55810","a-sleepin_jj",2
"55811","a-smilin_jj",2
"55812","a-speakin_jj",2
"55813","a-squeak_jj",2
"55814","a-standin_vbg",2
"55815","a-staring_vbg",2
"55816","a-talking_jj",2
"55817","a-telling_vbg",2
"55818","a-top_jj",2
"55819","a-travelling_jj",2
"55820","a-trembling_jj",2
"55821","a-turnin_nn",2
"55822","a-waiting_jj",2
"55823","a-watching_jj",2
"55824","a-week_nn",2
"55825","a-winkin_vbg",2
"55826","a.m._nnp",2
"55827","a_nn",2
"55828","aah_nn",2
"55829","abaout_vbp",2
"55830","abates_vbz",2
"55831","abbes_nns",2
"55832","abbesse_nn",2
"55833","abbeys_nns",2
"55834","abbott_nnp",2
"55835","abbreviate_vb",2
"55836","abbé_nnp",2
"55837","abdicate_vb",2
"55838","abdicating_vbg",2
"55839","abducted_nn",2
"55840","abest_nn",2
"55841","abets_vbz",2
"55842","abetted_vbn",2
"55843","abettors_nns",2
"55844","abiding_jj",2
"55845","abigails_nnp",2
"55846","abigails_nns",2
"55847","abingdon_nnp",2
"55848","abiram_nnp",2
"55849","abishai_nnp",2
"55850","abit_nn",2
"55851","ablaze_vbp",2
"55852","able_nnp",2
"55853","ablution_nn",2
"55854","abnormally_rb",2
"55855","abolitionists_nns",2
"55856","abominates_vbz",2
"55857","aboon_in",2
"55858","aboon_jj",2
"55859","aboon_nnp",2
"55860","aboot_in",2
"55861","aboot_vbp",2
"55862","about_jj",2
"55863","aboute_jj",2
"55864","above-said_jj",2
"55865","above-stairs_jj",2
"55866","abra_nnp",2
"55867","abridg_nnp",2
"55868","abridged_vbn",2
"55869","abridging_vbg",2
"55870","abridgment_nn",2
"55871","abruption_nn",2
"55872","absalom_nnp",2
"55873","abscess_nn",2
"55874","absconding_vbg",2
"55875","absent-mindedly_rb",2
"55876","absentee_jj",2
"55877","absentees_nns",2
"55878","absentmindedly_rb",2
"55879","absolves_vbz",2
"55880","absorb_vbp",2
"55881","absorbing_nn",2
"55882","abstains_nns",2
"55883","abstractedness_nn",2
"55884","abundance_nnp",2
"55885","abundance_vb",2
"55886","abune_jj",2
"55887","abysses_vbz",2
"55888","abyssinia_nnp",2
"55889","ac_nn",2
"55890","acause_nn",2
"55891","acceding_vbg",2
"55892","accelerating_vbg",2
"55893","accented_jj",2
"55894","accessaries_nns",2
"55895","accesses_nns",2
"55896","accolade_nn",2
"55897","accomplishes_vbz",2
"55898","accomptant_nn",2
"55899","accordant_nn",2
"55900","accordin_nn",2
"55901","accost_nn",2
"55902","accost_vbp",2
"55903","accoucheur_nn",2
"55904","accountant_nnp",2
"55905","accountants_nns",2
"55906","accoutred_vbd",2
"55907","accredited_jj",2
"55908","accumulate_vb",2
"55909","accumulative_jj",2
"55910","accuracies_nns",2
"55911","accursed_nnp",2
"55912","accursed_vbd",2
"55913","accustom_nn",2
"55914","accustoming_vbg",2
"55915","aces_vbz",2
"55916","ach_nn",2
"55917","achan_nnp",2
"55918","acid_jj",2
"55919","acinaci_nn",2
"55920","ackerate_jj",2
"55921","ackland_nnp",2
"55922","ackney_nnp",2
"55923","acolyte_nn",2
"55924","aconomy_nn",2
"55925","acoustics_nns",2
"55926","acquaint_nnp",2
"55927","acquent_vb",2
"55928","acquented_vbn",2
"55929","acquiescent_nn",2
"55930","acreage_nn",2
"55931","acrimoniously_rb",2
"55932","acrost_in",2
"55933","acte_nn",2
"55934","active_nnp",2
"55935","actiwally_rb",2
"55936","actu_nn",2
"55937","actuate_vb",2
"55938","actuates_vbz",2
"55939","acumen_nn",2
"55940","ada_vb",2
"55941","adad_nn",2
"55942","adaptations_nns",2
"55943","adapts_vbz",2
"55944","addem_nnp",2
"55945","addenda_nn",2
"55946","addiction_nn",2
"55947","addled_vbd",2
"55948","addresser_nn",2
"55949","addresser_vb",2
"55950","adduce_vb",2
"55951","adequacy_nn",2
"55952","adhere_nn",2
"55953","adhesiveness_nn",2
"55954","adieu_vbp",2
"55955","adios_nnp",2
"55956","adirondacks_nnps",2
"55957","adjunct_nn",2
"55958","adjusted_jj",2
"55959","adjutant_jj",2
"55960","administer_vbp",2
"55961","administering_nnp",2
"55962","administers_vbz",2
"55963","administr_nnp",2
"55964","administrators_nns",2
"55965","admirari_nn",2
"55966","admirer_nnp",2
"55967","admixture_nn",2
"55968","admonishingly_rb",2
"55969","ado_nnp",2
"55970","adolescent_jj",2
"55971","adonikam_nnp",2
"55972","adore_nn",2
"55973","adorn_jj",2
"55974","adorning_nn",2
"55975","adriatic_nnp",2
"55976","ads-bobbers_nns",2
"55977","adulterated_vbd",2
"55978","adulterer_nn",2
"55979","adulterers_nns",2
"55980","adulteries_nns",2
"55981","adults_nns",2
"55982","advance-party_nn",2
"55983","advantaged_vbn",2
"55984","advarsity_nn",2
"55985","adventures_vbz",2
"55986","adversities_nns",2
"55987","advert_nnp",2
"55988","advertise_vbp",2
"55989","advertisement_nnp",2
"55990","advertiser_nn",2
"55991","adviser_nnp",2
"55992","adwantage_nn",2
"55993","adwise_vb",2
"55994","adwiser_nn",2
"55995","aegis_nn",2
"55996","aenigmatical_jj",2
"55997","aeolian_jj",2
"55998","aeolus_nnp",2
"55999","aeschines_nnp",2
"56000","afar_nnp",2
"56001","afeard_jj",2
"56002","afeard_nn",2
"56003","afeared_jj",2
"56004","afeerd_vb",2
"56005","affaire_fw",2
"56006","affectation_nnp",2
"56007","affecting_nnp",2
"56008","affectionately_nnp",2
"56009","affirmance_nn",2
"56010","afflict_vbp",2
"56011","afflictive_jj",2
"56012","affluence_vb",2
"56013","affording_nnp",2
"56014","affreux_nn",2
"56015","affronting_nn",2
"56016","affronts_vbz",2
"56017","afore-mentioned_jj",2
"56018","afresh_in",2
"56019","afresh_sym",2
"56020","african_nnp",2
"56021","after-consequences_nns",2
"56022","after-reflection_jj",2
"56023","after-tackle_jj",2
"56024","afternoon-tea_nn",2
"56025","aftertaste_nn",2
"56026","agates_nns",2
"56027","agaze_nn",2
"56028","agglomeration_nn",2
"56029","aggravate_vbp",2
"56030","agit_jj",2
"56031","agitate_jj",2
"56032","agitate_vbp",2
"56033","agitates_vbz",2
"56034","aglow_nn",2
"56035","agnes_vbz",2
"56036","agnomen_nns",2
"56037","agog_jj",2
"56038","agonising_vbg",2
"56039","agramant_nnp",2
"56040","agrement_nn",2
"56041","agrippina_nnp",2
"56042","aguaindt_jj",2
"56043","aguecheek_nnp",2
"56044","ahab_nnp",2
"56045","ahasuerus_nnp",2
"56046","ahay_nn",2
"56047","ahi_fw",2
"56048","ahint_jj",2
"56049","ahint_vbp",2
"56050","ahmed_nnp",2
"56051","ahoy_nn",2
"56052","ahoy_nnp",2
"56053","ailly_nnp",2
"56054","aime_nn",2
"56055","aimest_jjs",2
"56056","ainsi_fw",2
"56057","ainsi_nnp",2
"56058","air-built_jj",2
"56059","air-castles_nns",2
"56060","air-gun_nn",2
"56061","airn_nn",2
"56062","aisle_nnp",2
"56063","aisy_nn",2
"56064","aith_nn",2
"56065","ajar_in",2
"56066","ajmir_nnp",2
"56067","akali_nnp",2
"56068","al-tro_nn",2
"56069","al-ways_jj",2
"56070","al_nnp",2
"56071","alabama_nnp",2
"56072","aladdin_nnp",2
"56073","alarm-bell_nn",2
"56074","alarm-clock_nn",2
"56075","alarmin_nn",2
"56076","alarmist_nn",2
"56077","alas-a-day_jj",2
"56078","alaster_nnp",2
"56079","albeit_nnp",2
"56080","albemarle-street_nnp",2
"56081","alberoni_nnp",2
"56082","alboni_nnp",2
"56083","albuquerque_nnp",2
"56084","albyn_nnp",2
"56085","alchemist_nn",2
"56086","alder-trees_nns",2
"56087","aldermen_nnp",2
"56088","alderneys_nnps",2
"56089","aldgate_nnp",2
"56090","aldrovandus_nnp",2
"56091","alehouse_rb",2
"56092","alembic_jj",2
"56093","alfonso_nnp",2
"56094","alfuros_nnp",2
"56095","algebraic_jj",2
"56096","alibi_nnp",2
"56097","aliena_nn",2
"56098","alienum_in",2
"56099","alight_in",2
"56100","alight_nnp",2
"56101","alights_nns",2
"56102","ality_nn",2
"56103","all-alone_nn",2
"56104","all-cheering_jj",2
"56105","all-conquering_jj",2
"56106","all-fours_rb",2
"56107","all-knowing_jj",2
"56108","all-merciful_jj",2
"56109","all-satisfying_jj",2
"56110","all-work_nn",2
"56111","allas_nns",2
"56112","allays_jj",2
"56113","allee_nnp",2
"56114","allegorick_nn",2
"56115","alley-way_nn",2
"56116","alleybis_nns",2
"56117","alliteration_nn",2
"56118","alliterative_jj",2
"56119","allongers_nnp",2
"56120","allot_vb",2
"56121","allowedly_rb",2
"56122","alludes_nns",2
"56123","allurement_nn",2
"56124","allus_vbz",2
"56125","almanac_nnp",2
"56126","almighty_jj",2
"56127","almond_jj",2
"56128","alms-house_nn",2
"56129","almsgiving_nn",2
"56130","aloes_nns",2
"56131","alone_nnp",2
"56132","aloof_in",2
"56133","alors_vbz",2
"56134","alphonsus_nnp",2
"56135","als_vbz",2
"56136","alsace_nnp",2
"56137","alsatian_nnp",2
"56138","altar-cloth_nn",2
"56139","altar-piece_nn",2
"56140","althorpe_nnp",2
"56141","aluminium_nn",2
"56142","alvays_in",2
"56143","alvays_rb",2
"56144","amaist_in",2
"56145","amaist_vb",2
"56146","amalgam_nn",2
"56147","amalgamated_vbn",2
"56148","amalgamating_vbg",2
"56149","amand_nnp",2
"56150","amang_in",2
"56151","amassed_vbd",2
"56152","amassing_vbg",2
"56153","amazedly_rb",2
"56154","amberg_nnp",2
"56155","ambitiously_rb",2
"56156","ambleoff_nnp",2
"56157","ambling_jj",2
"56158","amboyna_nnp",2
"56159","ambrosia_nn",2
"56160","ambushed_vbn",2
"56161","ambushes_nns",2
"56162","ame_vbp",2
"56163","amelie_nnp",2
"56164","ameliorated_vbd",2
"56165","amende_nn",2
"56166","amending_vbg",2
"56167","amens_nns",2
"56168","americana_nns",2
"56169","amicus_nn",2
"56170","amidst_rb",2
"56171","aminabad_nnp",2
"56172","ammon_nnp",2
"56173","amok_rb",2
"56174","amontillado_nnp",2
"56175","amore_nnp",2
"56176","amori_nnp",2
"56177","amorites_nnps",2
"56178","amorphous_jj",2
"56179","amost_jj",2
"56180","ampere_nnp",2
"56181","ampler_nn",2
"56182","amplified_vbd",2
"56183","amplify_vb",2
"56184","amuck_rb",2
"56185","amulet-case_nn",2
"56186","amuthed_vbn",2
"56187","amys_nnp",2
"56188","an_nnp",2
"56189","ana_nn",2
"56190","anak_nnp",2
"56191","analogical_jj",2
"56192","analogies_nns",2
"56193","anathematised_jj",2
"56194","anathematising_vbg",2
"56195","anathematize_vb",2
"56196","anathematized_vbn",2
"56197","anathematizing_vbg",2
"56198","anatomise_vb",2
"56199","anatomy_jj",2
"56200","ancaster_nnp",2
"56201","anchor-light_nn",2
"56202","anchoret_nn",2
"56203","ancles_nns",2
"56204","and-then_jj",2
"56205","andover_nnp",2
"56206","andreas_nnp",2
"56207","andromeda_nnp",2
"56208","ane_vb",2
"56209","anes_nns",2
"56210","angel-face_nn",2
"56211","angelic_nn",2
"56212","angers_nns",2
"56213","angers_vbz",2
"56214","anges_fw",2
"56215","angils_nns",2
"56216","anglaises_fw",2
"56217","angler_nn",2
"56218","anglican_nnp",2
"56219","anglicanism_nnp",2
"56220","angling_vbg",2
"56221","anglo-american_nnp",2
"56222","anglo-indian_jj",2
"56223","anglo-saxons_nnps",2
"56224","angouleme_nnp",2
"56225","angrier_jjr",2
"56226","anguishing_nn",2
"56227","angular_nn",2
"56228","angularly_rb",2
"56229","angutivaun_nnp",2
"56230","anima_nn",2
"56231","animadverted_vbn",2
"56232","animal-like_jj",2
"56233","animalism_nn",2
"56234","animals_nnps",2
"56235","animated_nnp",2
"56236","animus_nnp",2
"56237","aniseed_nn",2
"56238","ankers_nns",2
"56239","ankle-deep_jj",2
"56240","ankle-deep_nn",2
"56241","ankus_nnp",2
"56242","anna-maria_nnp",2
"56243","annette_nn",2
"56244","annexing_vbg",2
"56245","annexis_nn",2
"56246","annihilates_vbz",2
"56247","annihilating_nn",2
"56248","annoying_nn",2
"56249","annulling_vbg",2
"56250","anoder_nn",2
"56251","ans_nns",2
"56252","anselm_nnp",2
"56253","answerably_rb",2
"56254","ant-heap_nn",2
"56255","ant-hill_nn",2
"56256","antecedently_rb",2
"56257","antechambers_nns",2
"56258","anthracite_jj",2
"56259","anti-cinder_nnp",2
"56260","anti-climax_jj",2
"56261","antichrist_nnp",2
"56262","anticipatory_jj",2
"56263","anticlimax_nn",2
"56264","antidotes_nns",2
"56265","antinomianism_nnp",2
"56266","antinous_jj",2
"56267","antiphlogistic_jj",2
